date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:46:09	261001/261001	---M--	200	added ('OK')	image/png	etag:%225c055ed1-3fb89%22	https://solar-digital.com/images/portfolio/29/thumb/estcasino.png	C:/My%20Web%20Sites/halo/solar-digital.com/images/portfolio/29/thumb/estcasino.png	(from https://solar-digital.com/portfolio/estcasino)
14:46:09	151610/151610	---M--	200	added ('OK')	image/jpeg	etag:%225c055ed1-2503a%22	https://solar-digital.com/images/portfolio/29/main/estcasino.jpeg	C:/My%20Web%20Sites/halo/solar-digital.com/images/portfolio/29/main/estcasino.jpg	(from https://solar-digital.com/portfolio/estcasino)
14:46:09	376744/376744	---M--	200	added ('OK')	image/gif	etag:%225c76b5dc-5bfa8%22	https://solar-digital.com/images/content/15395970280.gif	C:/My%20Web%20Sites/halo/solar-digital.com/images/content/15395970280.gif	(from https://solar-digital.com/portfolio/estcasino)
14:46:09	6139214/6139214	---M--	200	added ('OK')	video/mp4	etag:%225c065b5f-5dad4e%22	https://solar-digital.com/content-images/15429018280.mp4	C:/My%20Web%20Sites/halo/solar-digital.com/content-images/15429018280.mp4	(from https://solar-digital.com/portfolio/sailica-app)
14:46:10	363595/363595	---M--	200	added ('OK')	image/png	etag:%225c76b5ba-58c4b%22	https://solar-digital.com/images/content/15420215920.png	C:/My%20Web%20Sites/halo/solar-digital.com/images/content/15420215920.png	(from https://solar-digital.com/portfolio/estcasino)
14:46:10	13687/13687	---M--	200	added ('OK')	image/jpeg	etag:%225d381163-3577%22	https://solar-digital.com/images/portfolio/68/thumb/montosite.jpeg	C:/My%20Web%20Sites/halo/solar-digital.com/images/portfolio/68/thumb/montosite.jpg	(from https://solar-digital.com/portfolio/montosite)
14:46:10	67061/67061	---M--	200	added ('OK')	image/jpeg	etag:%225d3810ab-105f5%22	https://solar-digital.com/images/portfolio/68/main/montosite.jpeg	C:/My%20Web%20Sites/halo/solar-digital.com/images/portfolio/68/main/montosite.jpg	(from https://solar-digital.com/portfolio/montosite)
14:46:11	147637/147637	---M--	200	added ('OK')	image/jpeg	etag:%225d36d975-240b5%22	https://solar-digital.com/images/portfolio/66/main/finverity.jpeg	C:/My%20Web%20Sites/halo/solar-digital.com/images/portfolio/66/main/finverity.jpg	(from https://solar-digital.com/portfolio/finverity)
14:46:15	203562/203562	---M--	200	added ('OK')	image/gif	etag:%225d887b16-31b2a%22	https://solar-digital.com/images/portfolio/71/thumb/underdog.gif	C:/My%20Web%20Sites/halo/solar-digital.com/images/portfolio/71/thumb/underdog.gif	(from https://solar-digital.com/portfolio/underdog)
14:46:15	293825/293825	---M--	200	added ('OK')	image/jpeg	etag:%225d498df2-47bc1%22	https://solar-digital.com/images/portfolio/71/main/underdog.jpeg	C:/My%20Web%20Sites/halo/solar-digital.com/images/portfolio/71/main/underdog.jpg	(from https://solar-digital.com/portfolio/underdog)
14:46:16	172957/172957	---M--	200	added ('OK')	image/jpeg	etag:%225c055ed1-2a39d%22	https://solar-digital.com/images/portfolio/27/main/ropedup1.jpeg	C:/My%20Web%20Sites/halo/solar-digital.com/images/portfolio/27/main/ropedup1.jpg	(from https://solar-digital.com/portfolio/ropedup1)
14:46:16	334534/334534	---M--	200	added ('OK')	image/png	etag:%225c76b62c-51ac6%22	https://solar-digital.com/images/content/15420286700.png	C:/My%20Web%20Sites/halo/solar-digital.com/images/content/15420286700.png	(from https://solar-digital.com/portfolio/ropedup1)
14:46:16	302474/302474	---M--	200	added ('OK')	image/png	etag:%225c055ed1-49d8a%22	https://solar-digital.com/images/portfolio/17/thumb/bibua.png	C:/My%20Web%20Sites/halo/solar-digital.com/images/portfolio/17/thumb/bibua.png	(from https://solar-digital.com/portfolio/bibua)
14:46:16	153121/153121	---M--	200	added ('OK')	image/jpeg	etag:%225c055ed1-25621%22	https://solar-digital.com/images/portfolio/17/main/bibua.jpeg	C:/My%20Web%20Sites/halo/solar-digital.com/images/portfolio/17/main/bibua.jpg	(from https://solar-digital.com/portfolio/bibua)
14:46:17	83521/83521	---M--	200	added ('OK')	image/jpeg	etag:%225d5ea93d-14641%22	https://solar-digital.com/images/portfolio/69/thumb/touch-tech-portfolio.jpeg	C:/My%20Web%20Sites/halo/solar-digital.com/images/portfolio/69/thumb/touch-tech-portfolio.jpg	(from https://solar-digital.com/portfolio/touch-tech-portfolio)
14:46:17	83521/83521	---M--	200	added ('OK')	image/jpeg	etag:%225d5ea941-14641%22	https://solar-digital.com/images/portfolio/69/main/touch-tech-portfolio.jpeg	C:/My%20Web%20Sites/halo/solar-digital.com/images/portfolio/69/main/touch-tech-portfolio.jpg	(from https://solar-digital.com/portfolio/touch-tech-portfolio)
14:46:17	163742/163742	---M--	200	added ('OK')	image/jpeg	etag:%225d36cb4b-27f9e%22	https://solar-digital.com/images/portfolio/66/thumb/finverity.jpeg	C:/My%20Web%20Sites/halo/solar-digital.com/images/portfolio/66/thumb/finverity.jpg	(from https://solar-digital.com/portfolio/finverity)
14:46:17	200977/200977	---M--	200	added ('OK')	image/jpeg	etag:%225d39a44d-31111%22	https://solar-digital.com/images/portfolio/70/thumb/branding-monto.jpeg	C:/My%20Web%20Sites/halo/solar-digital.com/images/portfolio/70/thumb/branding-monto.jpg	(from https://solar-digital.com/portfolio/branding-monto)
14:46:17	98464/98464	---M--	200	added ('OK')	video/mp4	etag:%225d39a5c0-180a0%22	https://solar-digital.com/content-images/15640590720.mp4	C:/My%20Web%20Sites/halo/solar-digital.com/content-images/15640590720.mp4	(from https://solar-digital.com/portfolio/branding-monto)
14:46:18	200977/200977	---M--	200	added ('OK')	image/jpeg	etag:%225d39a448-31111%22	https://solar-digital.com/images/portfolio/70/main/branding-monto.jpeg	C:/My%20Web%20Sites/halo/solar-digital.com/images/portfolio/70/main/branding-monto.jpg	(from https://solar-digital.com/portfolio/branding-monto)
14:46:18	273271/273271	---M--	200	added ('OK')	video/mp4	etag:%225d39a72d-42b77%22	https://solar-digital.com/content-images/15640594370.mp4	C:/My%20Web%20Sites/halo/solar-digital.com/content-images/15640594370.mp4	(from https://solar-digital.com/portfolio/branding-monto)
14:46:18	66604/66604	---M--	200	added ('OK')	image/png	etag:%225c055ed1-1042c%22	https://solar-digital.com/images/portfolio/62/thumb/sailica-ios-quest.png	C:/My%20Web%20Sites/halo/solar-digital.com/images/portfolio/62/thumb/sailica-ios-quest.png	(from https://solar-digital.com/portfolio/sailica-ios-quest)
14:46:19	117266/117266	---M--	200	added ('OK')	image/jpeg	etag:%225c055ed1-1ca12%22	https://solar-digital.com/images/portfolio/62/main/sailica-ios-quest.jpeg	C:/My%20Web%20Sites/halo/solar-digital.com/images/portfolio/62/main/sailica-ios-quest.jpg	(from https://solar-digital.com/portfolio/sailica-ios-quest)
14:46:19	79721/79721	---M--	200	added ('OK')	image/png	etag:%225c055ed1-13769%22	https://solar-digital.com/images/portfolio/47/thumb/stark-promo-clip.png	C:/My%20Web%20Sites/halo/solar-digital.com/images/portfolio/47/thumb/stark-promo-clip.png	(from https://solar-digital.com/portfolio/stark-promo-clip)
14:46:19	111772/111772	---M--	200	added ('OK')	image/jpeg	etag:%225c055ed1-1b49c%22	https://solar-digital.com/images/portfolio/47/main/stark-promo-clip.jpeg	C:/My%20Web%20Sites/halo/solar-digital.com/images/portfolio/47/main/stark-promo-clip.jpg	(from https://solar-digital.com/portfolio/stark-promo-clip)
14:46:19	102269/102269	---M--	200	added ('OK')	image/png	etag:%225c055ed1-18f7d%22	https://solar-digital.com/images/portfolio/59/thumb/sheriff-branding.png	C:/My%20Web%20Sites/halo/solar-digital.com/images/portfolio/59/thumb/sheriff-branding.png	(from https://solar-digital.com/portfolio/sheriff-branding)
14:46:20	165576/165576	---M--	200	added ('OK')	image/jpeg	etag:%225c055ed1-286c8%22	https://solar-digital.com/images/portfolio/59/main/sheriff-branding.jpeg	C:/My%20Web%20Sites/halo/solar-digital.com/images/portfolio/59/main/sheriff-branding.jpg	(from https://solar-digital.com/portfolio/sheriff-branding)
14:46:20	158083/158083	---M--	200	added ('OK')	image/jpeg	etag:%225d47f790-26983%22	https://solar-digital.com/images/portfolio/9/main/utopia.jpeg	C:/My%20Web%20Sites/halo/solar-digital.com/images/portfolio/9/main/utopia.jpg	(from https://solar-digital.com/portfolio/utopia)
14:46:20	12807/12807	---M--	200	added ('OK')	image/png	etag:%225c76b6a0-3207%22	https://solar-digital.com/images/content/15392649960.png	C:/My%20Web%20Sites/halo/solar-digital.com/images/content/15392649960.png	(from https://solar-digital.com/portfolio/utopia)
14:46:21	193726/193726	---M--	200	added ('OK')	image/png	etag:%225c76b6bc-2f4be%22	https://solar-digital.com/images/content/15392650350.png	C:/My%20Web%20Sites/halo/solar-digital.com/images/content/15392650350.png	(from https://solar-digital.com/portfolio/utopia)
14:46:23	410900/410900	---M--	200	added ('OK')	image/png	etag:%225c76b6ce-64514%22	https://solar-digital.com/images/content/15392650590.png	C:/My%20Web%20Sites/halo/solar-digital.com/images/content/15392650590.png	(from https://solar-digital.com/portfolio/utopia)
14:46:24	814720/814720	---M--	200	added ('OK')	image/png	etag:%225c76b6e7-c6e80%22	https://solar-digital.com/images/content/15392652040.png	C:/My%20Web%20Sites/halo/solar-digital.com/images/content/15392652040.png	(from https://solar-digital.com/portfolio/utopia)
14:46:24	136363/136363	---M--	200	added ('OK')	image/png	etag:%225c055ed1-214ab%22	https://solar-digital.com/images/portfolio/41/thumb/iteris.png	C:/My%20Web%20Sites/halo/solar-digital.com/images/portfolio/41/thumb/iteris.png	(from https://solar-digital.com/portfolio/iteris)
14:46:25	38128/38128	---M--	200	added ('OK')	image/jpeg	etag:%225c055ed1-94f0%22	https://solar-digital.com/images/portfolio/12/thumb/klazz.jpeg	C:/My%20Web%20Sites/halo/solar-digital.com/images/portfolio/12/thumb/klazz.jpg	(from https://solar-digital.com/portfolio/klazz)
14:46:25	212570/212570	---M--	200	added ('OK')	image/jpeg	etag:%225c055ed1-33e5a%22	https://solar-digital.com/images/portfolio/41/main/iteris.jpeg	C:/My%20Web%20Sites/halo/solar-digital.com/images/portfolio/41/main/iteris.jpg	(from https://solar-digital.com/portfolio/iteris)
14:46:25	138339/138339	---M--	200	added ('OK')	image/jpeg	etag:%225c055ed1-21c63%22	https://solar-digital.com/images/portfolio/12/main/klazz.jpeg	C:/My%20Web%20Sites/halo/solar-digital.com/images/portfolio/12/main/klazz.jpg	(from https://solar-digital.com/portfolio/klazz)
14:46:26	88551/88551	---M--	200	added ('OK')	image/jpeg	etag:%225c055ed1-159e7%22	https://solar-digital.com/images/portfolio/13/thumb/gettravel.jpeg	C:/My%20Web%20Sites/halo/solar-digital.com/images/portfolio/13/thumb/gettravel.jpg	(from https://solar-digital.com/portfolio/gettravel)
14:46:26	32748/32748	---M--	200	added ('OK')	image/jpeg	etag:%225cdd591b-7fec%22	https://solar-digital.com/images/post/10/thumb/start-ups-first-aid.jpeg	C:/My%20Web%20Sites/halo/solar-digital.com/images/post/10/thumb/start-ups-first-aid.jpg	(from https://solar-digital.com/blog/start-ups-first-aid/)
14:46:26	335402/335402	---M--	200	added ('OK')	image/jpeg	etag:%225c055ed1-51e2a%22	https://solar-digital.com/images/portfolio/13/main/gettravel.jpeg	C:/My%20Web%20Sites/halo/solar-digital.com/images/portfolio/13/main/gettravel.jpg	(from https://solar-digital.com/portfolio/gettravel)
14:46:27	107005/107005	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2009:16:26%20GMT	https://solar-digital.com/blog/authors/kyle-solar	C:/My%20Web%20Sites/halo/solar-digital.com/blog/authors/kyle-solar.html	(from https://solar-digital.com/blog/start-ups-first-aid/)
14:46:27	4438/4438	---M--	200	added ('OK')	image/jpeg	etag:%225c0405f9-1156%22	https://solar-digital.com/images/author/4/1543767545.jpeg	C:/My%20Web%20Sites/halo/solar-digital.com/images/author/4/1543767545.jpg	(from https://solar-digital.com/blog/start-ups-first-aid/)
14:46:28	46667/46667	---M--	200	added ('OK')	image/jpeg	etag:%225bdb104b-b64b%22	https://solar-digital.com/images/content/15410832110.jpg	C:/My%20Web%20Sites/halo/solar-digital.com/images/content/15410832110.jpg	(from https://solar-digital.com/blog/start-ups-first-aid/)
14:46:29	511104/511104	---M--	200	added ('OK')	image/png	etag:%225bdc624c-7cc80%22	https://solar-digital.com/images/content/15411697400.png	C:/My%20Web%20Sites/halo/solar-digital.com/images/content/15411697400.png	(from https://solar-digital.com/blog/start-ups-first-aid/)
14:46:30	107835/107835	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2009:16:27%20GMT	https://solar-digital.com/blog/tag-13	C:/My%20Web%20Sites/halo/solar-digital.com/blog/tag-13.html	(from https://solar-digital.com/blog/start-ups-first-aid/)
14:46:30	120201/120201	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2009:16:28%20GMT	https://solar-digital.com/blog/custom-website-vs-template-website-which-is-right-and-why/	C:/My%20Web%20Sites/halo/solar-digital.com/blog/custom-website-vs-template-website-which-is-right-and-why/index.html	(from https://solar-digital.com/blog/start-ups-first-aid/)
14:46:30	17036540/17036540	---M--	200	added ('OK')	video/mp4	etag:%225cdc0eab-103f4fc%22	https://solar-digital.com/content-images/15579255470.mp4	C:/My%20Web%20Sites/halo/solar-digital.com/content-images/15579255470.mp4	(from https://solar-digital.com/portfolio/utopia)
14:46:31	117483/117483	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2009:16:30%20GMT	https://solar-digital.com/blog/the-future-of-rapid-prototyping-with-the-studio-tool/	C:/My%20Web%20Sites/halo/solar-digital.com/blog/the-future-of-rapid-prototyping-with-the-studio-tool/index.html	(from https://solar-digital.com/blog/start-ups-first-aid/)
14:46:31	112254/112254	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2009:16:30%20GMT	https://solar-digital.com/blog/tag-3	C:/My%20Web%20Sites/halo/solar-digital.com/blog/tag-3.html	(from https://solar-digital.com/blog/start-ups-first-aid/)
14:46:31	115453/115453	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2009:16:30%20GMT	https://solar-digital.com/blog/what-comes-first-design-or-content/	C:/My%20Web%20Sites/halo/solar-digital.com/blog/what-comes-first-design-or-content/index.html	(from https://solar-digital.com/blog/start-ups-first-aid/)
14:46:32	82390/82390	---M--	200	added ('OK')	image/png	etag:%225bdc10b2-141d6%22	https://solar-digital.com/images/content/15411488500.png	C:/My%20Web%20Sites/halo/solar-digital.com/images/content/15411488500.png	(from https://solar-digital.com/blog/the-must-have-functions-of-a-modern-logistics-supply-chain-software/)
14:46:32	167365/167365	---M--	200	added ('OK')	image/jpeg	etag:%225bdc10d1-28dc5%22	https://solar-digital.com/images/content/15411488810.jpg	C:/My%20Web%20Sites/halo/solar-digital.com/images/content/15411488810.jpg	(from https://solar-digital.com/blog/the-must-have-functions-of-a-modern-logistics-supply-chain-software/)
14:46:33	100175/100175	---M--	200	added ('OK')	image/jpeg	etag:%225bdc10ff-1874f%22	https://solar-digital.com/images/content/15411489270.jpg	C:/My%20Web%20Sites/halo/solar-digital.com/images/content/15411489270.jpg	(from https://solar-digital.com/blog/the-must-have-functions-of-a-modern-logistics-supply-chain-software/)
14:46:33	237711/237711	---M--	200	added ('OK')	image/jpeg	etag:%225bdc10e1-3a08f%22	https://solar-digital.com/images/content/15411488970.jpg	C:/My%20Web%20Sites/halo/solar-digital.com/images/content/15411488970.jpg	(from https://solar-digital.com/blog/the-must-have-functions-of-a-modern-logistics-supply-chain-software/)
14:46:33	78372/78372	---M--	200	added ('OK')	image/jpeg	etag:%225bdc1130-13224%22	https://solar-digital.com/images/content/15411489760.jpg	C:/My%20Web%20Sites/halo/solar-digital.com/images/content/15411489760.jpg	(from https://solar-digital.com/blog/the-must-have-functions-of-a-modern-logistics-supply-chain-software/)
14:46:33	319601/319601	---M--	200	added ('OK')	image/jpeg	etag:%225bdc1115-4e071%22	https://solar-digital.com/images/content/15411489490.jpg	C:/My%20Web%20Sites/halo/solar-digital.com/images/content/15411489490.jpg	(from https://solar-digital.com/blog/the-must-have-functions-of-a-modern-logistics-supply-chain-software/)
14:46:33	95008/95008	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2004%20Nov%202019%2009:16:32%20GMT	https://solar-digital.com/dashboard/blog/10/solar-digital.com	C:/My%20Web%20Sites/halo/solar-digital.com/dashboard/blog/10/solar-digital.com	(from https://solar-digital.com/blog/the-must-have-functions-of-a-modern-logistics-supply-chain-software/)
14:46:34	67072/67072	---M--	200	added ('OK')	image/jpeg	etag:%225cdd5ca8-10600%22	https://solar-digital.com/images/post/25/thumb/the-keys-to-find-a-balance-between-design-deliverables-and-presentation-skills.jpeg	C:/My%20Web%20Sites/halo/solar-digital.com/images/post/25/thumb/the-keys-to-find-a-balance-between-design-deliverables-and-presentation-skills.jpg	(from https://solar-digital.com/blog/the-keys-to-find-a-balance-between-design-deliverables-and-presentation-skills/)
14:46:34	100954/100954	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2009:16:33%20GMT	https://solar-digital.com/blog/authors/alina-kovalchuk	C:/My%20Web%20Sites/halo/solar-digital.com/blog/authors/alina-kovalchuk.html	(from https://solar-digital.com/blog/the-keys-to-find-a-balance-between-design-deliverables-and-presentation-skills/)
14:46:34	6478/6478	---M--	200	added ('OK')	image/jpeg	etag:%225c0787ce-194e%22	https://solar-digital.com/images/author/6/1543997390.jpeg	C:/My%20Web%20Sites/halo/solar-digital.com/images/author/6/1543997390.jpg	(from https://solar-digital.com/blog/the-keys-to-find-a-balance-between-design-deliverables-and-presentation-skills/)
14:46:35	173432/173432	---M--	200	added ('OK')	image/jpeg	etag:%225bdc5d84-2a578%22	https://solar-digital.com/images/content/15411685160.jpg	C:/My%20Web%20Sites/halo/solar-digital.com/images/content/15411685160.jpg	(from https://solar-digital.com/blog/the-keys-to-find-a-balance-between-design-deliverables-and-presentation-skills/)
14:46:35	67889/67889	---M--	200	added ('OK')	image/jpeg	etag:%225bdc5de5-10931%22	https://solar-digital.com/images/content/15411686130.jpg	C:/My%20Web%20Sites/halo/solar-digital.com/images/content/15411686130.jpg	(from https://solar-digital.com/blog/the-keys-to-find-a-balance-between-design-deliverables-and-presentation-skills/)
14:46:35	83286/83286	---M--	200	added ('OK')	image/jpeg	etag:%225bdc5e2c-14556%22	https://solar-digital.com/images/content/15411686840.jpg	C:/My%20Web%20Sites/halo/solar-digital.com/images/content/15411686840.jpg	(from https://solar-digital.com/blog/the-keys-to-find-a-balance-between-design-deliverables-and-presentation-skills/)
14:46:36	120443/120443	---M--	200	added ('OK')	image/jpeg	etag:%225bdc5e5a-1d67b%22	https://solar-digital.com/images/content/15411687300.jpg	C:/My%20Web%20Sites/halo/solar-digital.com/images/content/15411687300.jpg	(from https://solar-digital.com/blog/the-keys-to-find-a-balance-between-design-deliverables-and-presentation-skills/)
14:46:36	115700/115700	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2009:16:35%20GMT	https://solar-digital.com/blog/tag-2	C:/My%20Web%20Sites/halo/solar-digital.com/blog/tag-2.html	(from https://solar-digital.com/blog/the-keys-to-find-a-balance-between-design-deliverables-and-presentation-skills/)
14:46:36	116911/116911	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2009:16:35%20GMT	https://solar-digital.com/blog/ui-ux-principles-for-e-commerce-products-influenced-by-the-fintech/	C:/My%20Web%20Sites/halo/solar-digital.com/blog/ui-ux-principles-for-e-commerce-products-influenced-by-the-fintech/index.html	(from https://solar-digital.com/blog/the-keys-to-find-a-balance-between-design-deliverables-and-presentation-skills/)
14:46:37	52309/52309	---M--	200	added ('OK')	image/jpeg	etag:%225cdd6271-cc55%22	https://solar-digital.com/images/post/22/thumb/custom-website-vs-template-website-which-is-right-and-why.jpeg	C:/My%20Web%20Sites/halo/solar-digital.com/images/post/22/thumb/custom-website-vs-template-website-which-is-right-and-why.jpg	(from https://solar-digital.com/blog/custom-website-vs-template-website-which-is-right-and-why)
14:46:37	201300/201300	---M--	200	added ('OK')	image/jpeg	etag:%225bdc5491-31254%22	https://solar-digital.com/images/content/15411662250.jpg	C:/My%20Web%20Sites/halo/solar-digital.com/images/content/15411662250.jpg	(from https://solar-digital.com/blog/custom-website-vs-template-website-which-is-right-and-why)
14:46:37	89076/89076	---M--	200	added ('OK')	image/jpeg	etag:%225bdc54a8-15bf4%22	https://solar-digital.com/images/content/15411662480.jpg	C:/My%20Web%20Sites/halo/solar-digital.com/images/content/15411662480.jpg	(from https://solar-digital.com/blog/custom-website-vs-template-website-which-is-right-and-why)
14:46:38	260276/260276	---M--	200	added ('OK')	image/jpeg	etag:%225bdc54e4-3f8b4%22	https://solar-digital.com/images/content/15411663080.jpg	C:/My%20Web%20Sites/halo/solar-digital.com/images/content/15411663080.jpg	(from https://solar-digital.com/blog/custom-website-vs-template-website-which-is-right-and-why)
14:46:38	106568/106568	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2009:16:36%20GMT	https://solar-digital.com/blog/tag-1	C:/My%20Web%20Sites/halo/solar-digital.com/blog/tag-1.html	(from https://solar-digital.com/blog/custom-website-vs-template-website-which-is-right-and-why)
14:46:38	108147/108147	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2009:16:37%20GMT	https://solar-digital.com/blog/tag-7	C:/My%20Web%20Sites/halo/solar-digital.com/blog/tag-7.html	(from https://solar-digital.com/blog/custom-website-vs-template-website-which-is-right-and-why)
14:46:39	100713/100713	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2009:16:38%20GMT	https://solar-digital.com/blog/authors/andy-konrad	C:/My%20Web%20Sites/halo/solar-digital.com/blog/authors/andy-konrad.html	(from https://solar-digital.com/blog/what-comes-first-design-or-content)
14:46:39	4935/4935	---M--	200	added ('OK')	image/jpeg	etag:%225c2c66bc-1347%22	https://solar-digital.com/images/author/9/1546413756.jpeg	C:/My%20Web%20Sites/halo/solar-digital.com/images/author/9/1546413756.jpg	(from https://solar-digital.com/blog/what-comes-first-design-or-content)
14:46:40	74137/74137	---M--	200	added ('OK')	image/jpeg	etag:%225bdc092c-12199%22	https://solar-digital.com/images/content/15411469240.jpg	C:/My%20Web%20Sites/halo/solar-digital.com/images/content/15411469240.jpg	(from https://solar-digital.com/blog/what-comes-first-design-or-content)
14:46:40	58514/58514	---M--	200	added ('OK')	image/jpeg	etag:%225cdd5cc0-e492%22	https://solar-digital.com/images/post/11/thumb/teleporter-conception-design-thinking-approach.jpeg	C:/My%20Web%20Sites/halo/solar-digital.com/images/post/11/thumb/teleporter-conception-design-thinking-approach.jpg	(from https://solar-digital.com/blog/teleporter-conception-design-thinking-approach)
14:46:41	253463/253463	---M--	200	added ('OK')	image/jpeg	etag:%225bdc0486-3de17%22	https://solar-digital.com/images/content/15411457340.jpg	C:/My%20Web%20Sites/halo/solar-digital.com/images/content/15411457340.jpg	(from https://solar-digital.com/blog/teleporter-conception-design-thinking-approach)
14:46:41	138158/138158	---M--	200	added ('OK')	image/jpeg	etag:%225bdc0678-21bae%22	https://solar-digital.com/images/content/15411462320.jpg	C:/My%20Web%20Sites/halo/solar-digital.com/images/content/15411462320.jpg	(from https://solar-digital.com/blog/how-does-artificial-intelligence-change-business-models)
14:46:41	118899/118899	---M--	200	added ('OK')	image/jpeg	etag:%225bdc071b-1d073%22	https://solar-digital.com/images/content/15411463950.jpg	C:/My%20Web%20Sites/halo/solar-digital.com/images/content/15411463950.jpg	(from https://solar-digital.com/blog/how-does-artificial-intelligence-change-business-models)
14:46:41	268864/268864	---M--	200	added ('OK')	image/jpeg	etag:%225bdc06ad-41a40%22	https://solar-digital.com/images/content/15411462850.jpg	C:/My%20Web%20Sites/halo/solar-digital.com/images/content/15411462850.jpg	(from https://solar-digital.com/blog/how-does-artificial-intelligence-change-business-models)
14:46:42	115845/115845	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2009:16:40%20GMT	https://solar-digital.com/blog/tag-4	C:/My%20Web%20Sites/halo/solar-digital.com/blog/tag-4.html	(from https://solar-digital.com/blog/how-does-artificial-intelligence-change-business-models)
14:46:42	114616/114616	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2009:16:41%20GMT	https://solar-digital.com/blog/teleporter-conception-design-thinking-approach/	C:/My%20Web%20Sites/halo/solar-digital.com/blog/teleporter-conception-design-thinking-approach/index.html	(from https://solar-digital.com/blog/how-does-artificial-intelligence-change-business-models)
14:46:42	49443/49443	---M--	200	added ('OK')	image/jpeg	etag:%225cdd5bb1-c123%22	https://solar-digital.com/images/post/14/thumb/real-world-case-for-ethereum-usage.jpeg	C:/My%20Web%20Sites/halo/solar-digital.com/images/post/14/thumb/real-world-case-for-ethereum-usage.jpg	(from https://solar-digital.com/blog/real-world-case-for-ethereum-usage)
14:46:42	64966/64966	---M--	200	added ('OK')	image/jpeg	etag:%225bdc09bc-fdc6%22	https://solar-digital.com/images/content/15411470680.jpg	C:/My%20Web%20Sites/halo/solar-digital.com/images/content/15411470680.jpg	(from https://solar-digital.com/blog/real-world-case-for-ethereum-usage)
14:46:43	108056/108056	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2009:16:41%20GMT	https://solar-digital.com/blog/tag-12	C:/My%20Web%20Sites/halo/solar-digital.com/blog/tag-12.html	(from https://solar-digital.com/blog/real-world-case-for-ethereum-usage)
14:46:43	115000/115000	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2009:16:42%20GMT	https://solar-digital.com/blog/how-does-artificial-intelligence-change-business-models/	C:/My%20Web%20Sites/halo/solar-digital.com/blog/how-does-artificial-intelligence-change-business-models/index.html	(from https://solar-digital.com/blog/real-world-case-for-ethereum-usage)
14:46:43	43791/43791	---M--	200	added ('OK')	image/jpeg	etag:%225cdd5b62-ab0f%22	https://solar-digital.com/images/post/20/thumb/blogsolar-digital-joins-clutch.jpeg	C:/My%20Web%20Sites/halo/solar-digital.com/images/post/20/thumb/blogsolar-digital-joins-clutch.jpg	(from https://solar-digital.com/blog/blogsolar-digital-joins-clutch)
14:46:44	147859/147859	---M--	200	added ('OK')	image/jpeg	etag:%225bdc5175-24193%22	https://solar-digital.com/images/content/15411654290.jpg	C:/My%20Web%20Sites/halo/solar-digital.com/images/content/15411654290.jpg	(from https://solar-digital.com/blog/blogsolar-digital-joins-clutch)
14:46:44	122554/122554	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2009:16:43%20GMT	https://solar-digital.com/blog/why-branding-is-important-for-the-travel-businesses/	C:/My%20Web%20Sites/halo/solar-digital.com/blog/why-branding-is-important-for-the-travel-businesses/index.html	(from https://solar-digital.com/blog/blogsolar-digital-joins-clutch)
14:46:44	63480/63480	---M--	200	added ('OK')	image/jpeg	etag:%225cdd5c32-f7f8%22	https://solar-digital.com/images/post/24/thumb/how-ai-has-started-to-impact-the-work-of-designers.jpeg	C:/My%20Web%20Sites/halo/solar-digital.com/images/post/24/thumb/how-ai-has-started-to-impact-the-work-of-designers.jpg	(from https://solar-digital.com/blog/how-ai-has-started-to-impact-the-work-of-designers/)
14:46:44	173672/173672	---M--	200	added ('OK')	image/jpeg	etag:%225bdc5a6c-2a668%22	https://solar-digital.com/images/content/15411677240.jpg	C:/My%20Web%20Sites/halo/solar-digital.com/images/content/15411677240.jpg	(from https://solar-digital.com/blog/how-ai-has-started-to-impact-the-work-of-designers/)
